id,remoteId,publishedAt,text,groupId
4198,69442031274876,"2019-04-25 19:01:28","Mitsubishi прощается с легендарным внедорожником Pajero

Подробнее: https://drom.ru/s/xL6",1
4197,69444926720892,"2019-04-26 13:51:47","Кроссовер Renault Kaptur обновился, но не подорожал

Подробнее: https://drom.ru/s/7AE",1
4196,69445058251644,"2019-04-26 14:40:21","«Буханка» получила спецверсию для тяжелого бездорожья

Подробнее: https://drom.ru/s/XRB",1
4195,69445230480252,"2019-04-26 15:40:18","ГИБДД готовит изменения: получить права станет сложнее

Подробнее: https://drom.ru/s/vCq",1
4194,69445381540732,"2019-04-26 16:30:36","УАЗ обновил Патриот для полиции

Подробнее: https://drom.ru/s/bWQ",1
4193,69445566155644,"2019-04-26 17:30:27","В США полиция придумала, как отказаться от рискованных погоньъ

Подробности с видео: https://drom.ru/s/Ljj",1
4192,69445737007996,"2019-04-26 18:31:40","Toyota Camry 2001–2011 гг. (кузова XV30 и XV40). Принцессы на горошине

Читайте нашу новую статью: https://drom.ru/s/o4o",1
4191,69445895932796,"2019-04-26 19:30:27","#объявадня 
Nissan Silvia, 1996 год 
1 000 000 ₽ 
⠀ 
Всю информацию можете найти на сайте — https://drom.ru/s/2ML",1
4190,69446456265596,"2019-04-26 22:30:25","Задержанный за дебош выпал из полицейского «уазика» — это не умышленный побег, просто полицейские забыли закрыть дверцу.",1
4189,69449654946684,"2019-04-27 18:36:36","Suzuki представил новый «глобальный» грузовик за 600 000 рублей

Подробнее о новинке: https://drom.ru/s/SHu",1
4188,69449804106620,"2019-04-27 19:30:19","В Daimler AG удивились наличию Мерседесов и Майбахов у Ким Чен Ына

Подробнее: https://drom.ru/s/UnR",1
4187,69450513140604,"2019-04-27 23:34:17","В Казани уничтожают «серые» автомобили Volkswagen

Подробнее: https://drom.ru/s/fUj",1
4186,69454855752572,"2019-04-28 18:48:16","Первый тест-драйв Jeep Gladiator. Да, он нам понравился

Читайте на сайте: https://drom.ru/s/ZTB",1
4185,69455327611772,"2019-04-28 20:41:47","Как нам не потерять Сибирь и Дальний Восток, или Рассказ о судьбоносной поездке по военно-томской дороге

Читать: https://drom.ru/s/ZvK",1
4184,69455820311420,"2019-04-28 22:57:04","Когда администрация города не способна привести дороги в нормальное состояние, в дело вступает народная инициатива. На видео Омск.",1
4183,69458141793148,"2019-04-29 14:53:57","У Lada Granta изменились комплектации и цены

Подробнее: https://drom.ru/s/fYF",1
4182,69458380016508,"2019-04-29 16:02:16","Honda Stepwgn 2015 года: качество, практичность и индивидуальность.

Читайте новый отзыв от автовладельца: https://drom.ru/s/POC",1
4181,69458617125756,"2019-04-29 17:02:42","#объявадня 
Mitsubishi Pajero, 1997 год
2 000  000 ₽ 
⠀ 
Всю информацию можете найти на сайте — https://drom.ru/s/4Cq",1
4180,69458823957372,"2019-04-29 18:02:07","В гостях у «дяди Васи». Непредсказуемый ремонт. А как хорошо всё начиналось…

Читайте на сайте: https://drom.ru/s/FYN",1
4179,69459120114556,"2019-04-29 19:41:58","В России будет больше камер, фиксирующих нарушение средней скорости движения

Подробнее: https://drom.ru/s/ZRw",1
4178,69459566939004,"2019-04-29 22:03:07","Aurus задерживается: розничные продажи начнутся только в 2020 году

Подробнее: https://drom.ru/s/ybS",1
4177,69459750898556,"2019-04-29 23:05:43","Горная дорога как аттракцион на выбывание. ",1
4176,69461852310396,"2019-04-30 13:14:57","В США с аукциона продали «останки» полностью сгоревшей Ferrari 90-х годов

Подробнее: https://drom.ru/s/2aP",1
4175,69461994916732,"2019-04-30 14:10:15","БЕЛАЗ разработал двух «монстров» для подземных работ

Подробнее: https://drom.ru/s/zR3",1
4174,69462162033532,"2019-04-30 15:10:19","Серийную версию Renault Arkana покажут в конце мая

Подробнее: https://drom.ru/s/Keq",1
4173,69462335376252,"2019-04-30 16:08:56","BMW 3-Series 2018 года: откровение в плане удовольствия от езды.

Читайте новый отзыв от автовладельца: https://drom.ru/s/JWV",1
4172,69462500526972,"2019-04-30 17:02:02","В строительство нового кольца вокруг Москвы придётся вложить ещё 20 млрд рублей

Подробнее: https://drom.ru/s/Vld",1
4171,69462683241340,"2019-04-30 18:02:01","#объявадня 
Lexus GS300, 2006 год 
1 100 000 ₽ 
⠀ 
Всю информацию можете найти на сайте — https://drom.ru/s/NKQ",1
4170,69462870674300,"2019-04-30 19:01:53","Кабан с рюкзаком. Тест нового Kia Soul

Читайте на сайте: https://drom.ru/s/CBm",1
5884,69467840859004,"2019-05-01 19:23:20","Geely выпустил первый в мире грузовик с двигателем на метаноле

Подробнее: https://drom.ru/s/dvT",1
5883,69468061387644,"2019-05-01 20:30:21","Мантуров раскрыл особенности военных кабриолетов Aurus

Подробнее: https://drom.ru/s/AVo",1
5882,69468280736636,"2019-05-01 21:30:17","Mercedes-AMG откажется от заднеприводных моделей

Подробнее: https://drom.ru/s/Oje",1
5881,69471505894268,"2019-05-02 17:19:55","На параде Победы покажут «Ниву»-пикап с крупнокалиберным пулемётом

Подробнее: https://drom.ru/s/5JQ",1
5880,69471896357756,"2019-05-02 19:32:26","Дизайнер из Германии разработал альтернативный E-Class — в стиле культового W115

Фото и видео: https://drom.ru/s/J9B",1
5879,69472085756796,"2019-05-02 20:35:04","Министр «засветил» дизайн секретного внедорожника Aurus

Все фото: https://drom.ru/s/Wcc",1
5878,69475515911036,"2019-05-03 16:50:07","Раскрыт интерьер Mercedes-Benz S-Class следующего поколения

Подробнее: https://drom.ru/s/KfW",1
5877,69475830287228,"2019-05-03 18:21:55","Volkswagen: наши аккумуляторы смогут работать всю жизнь электромобиля

Подробнее: https://drom.ru/s/5iJ",1
5876,69480020069244,"2019-05-04 21:09:54","Кроссоверная версия Kia Xceed замечена во время тестов

Подробнее: https://drom.ru/s/aGX",1
5875,69483417914236,"2019-05-05 17:50:56","Toyota Tundra пробежала без капитального ремонта 1,6 млн километров

Подробнее: https://drom.ru/s/btB",1
5874,69483639032700,"2019-05-05 19:02:10","У Chevrolet Camaro после обновления появилась «бюджетная» версия

Подробнее: https://drom.ru/s/do4",1
5873,69483850255228,"2019-05-05 20:19:57","Полиция Абу-Даби обзавелась арабским суперкаром Lykan

Подробнее: https://drom.ru/s/bov",1
5872,69484019272572,"2019-05-05 21:20:15","Едем на Кавказ

Читайте новые заметки о путешествии: https://drom.ru/s/G3q",1
5871,69484220992380,"2019-05-05 22:30:26","Феноменальное по своей абсурдности ДТП произошло в Ингушетии: гаишники устроили погоню за угнанной Kia Rio, но не согласовали свои действия с другим экипажем, ехавшим в противоположном направлении. Напоминает известную сцену во французской комедии «Такси».",1
5870,69486734822268,"2019-05-06 15:31:59","Лёгкие фургоны и микроавтобусы МАЗ выходят на рынок

Подробнее: https://drom.ru/s/EIP",1
5869,69486917405564,"2019-05-06 16:33:39","ЗАЗ пустит имущество с молотка из-за долгов

Подробнее: https://drom.ru/s/Gpd",1
5868,69487384021884,"2019-05-06 19:21:38","В Новосибирске на базе Marussia создадут новый спорткар

Подробнее: https://drom.ru/s/urR",1
5867,69487510506364,"2019-05-06 20:01:11","В России упал спрос на праворульные «бэушки»

Подробнее: https://drom.ru/s/n2o",1
5866,69487698463612,"2019-05-06 21:01:26","Самые безумные Кайены в истории. Лучше, чем у Porsche

Смотрите весь список: https://drom.ru/s/E5V",1
5865,69487937080188,"2019-05-06 22:26:17","Названы самые популярные отечественные автомобили с пробегом

Вся десятка: https://drom.ru/s/wgq",1
5864,69488138865532,"2019-05-06 23:30:16","Неудавшаяся попытка ограбления в Бразилии.",1
5863,69490197678972,"2019-05-07 13:17:29","Опубликована первая фотография конкурента Porsche Panamera от BMW

Подробнее: https://drom.ru/s/0s9",1
5862,69490342251388,"2019-05-07 14:20:22","«Авторевю» провело краш-тест Lada XRAY Cross

Результаты: https://drom.ru/s/1VJ",1
5861,69490546854780,"2019-05-07 15:32:01","Toyota Prius 2016 года: комплектация S Touring Selection, чип-тюнинг и проблемы с дворниками.

Читайте новый отзыв от автовладельца: https://drom.ru/s/Asx",1
5860,69490742020988,"2019-05-07 16:30:37","У полиции Армении появился патрульный Dodge Charger 

Подробнее: https://drom.ru/s/Hpf",1
5859,69490912283516,"2019-05-07 17:30:33","#объявадня 
Jeep Grand Cherokee, 2012 год 
2 450 000 ₽ 
⠀ 
Всю информацию можете найти на сайте — https://drom.ru/s/OFt",1
5858,69491092704124,"2019-05-07 18:32:07","Пора продавать Ford? Или покупать?

Читайте на сайте: https://drom.ru/s/iAp",1
5857,69491249335164,"2019-05-07 19:30:27","Российским дорожникам разрешат класть асфальт в мороз, снег и дождь

Подробнее: https://drom.ru/s/pMm",1
5856,69491407145852,"2019-05-07 20:30:38","В небольшом американском городке Аугуста шериф спешил на вызов на патрульном Форде Краун Виктория, но забыл включить проблесковый маячок. На одном из перекрёстков такая оплошность привела к довольно нелепому ДТП. Никто серьёзно не пострадал.",1
5855,69494082128764,"2019-05-08 14:18:21","УАЗ начал продажи экспедиционного Хантера

Подробнее: https://drom.ru/s/ZBA",1
5854,69494242102140,"2019-05-08 15:12:11","Китай разрешил вывоз подержанных автомобилей (это увеличит продажи новых)

Подробнее: https://drom.ru/s/jBc",1
5853,69494551890812,"2019-05-08 16:44:00","Toyota рассказала, сколько бы стоила Supra без участия BMW

Подробнее: https://drom.ru/s/V6U",1
5852,69494756428668,"2019-05-08 17:56:52","Спорткар Tagaz Aquila протестировал Стиг из Top Gear (не шутка)

Подробнее: https://drom.ru/s/m16",1
5851,69495182281596,"2019-05-08 20:09:12","Tesla Model 3 смогла избежать столкновения благодаря автоматическому маневрированию

Смотрите видео: https://drom.ru/s/WPX",1
5850,69495523855228,"2019-05-08 22:08:50","Китайцы выпустили электрический минивэн на базе старого Альфарда

Подробнее: https://drom.ru/s/KQ6",1
5849,69499424557948,"2019-05-09 16:51:40","Ветеран войны с полувековым водительским стажем впервые получил права в 96 лет

Подробнее: https://drom.ru/s/x5R",1
5848,69499651443580,"2019-05-09 18:01:54","Porsche заплатит €535 млн за махинации с дизельными двигателями

Подробнее: https://drom.ru/s/JPn",1
5847,69500031159164,"2019-05-09 19:52:11","Сравниваем последний кабриолет ЗИЛ и первый кабриолет Аурус

Читайте на сайте: https://drom.ru/s/kge",1
5846,69500260797308,"2019-05-09 21:01:33","Появились фото прототипа рестайлингового внедорожника Lexus GX

Все фото: https://drom.ru/s/KNQ",1
5845,69502674291580,"2019-05-10 14:07:10","FIAT Chrysler провёл конкурс среди студентов-дизайнеров: фото лучших работ

Все работы: https://drom.ru/s/4En",1
5844,69502831709052,"2019-05-10 15:10:20","Стало известно, как будет называться серийный электрокар Honda с дизайном, как у «Айфонов»

Подробнее: https://drom.ru/s/lGQ",1
5843,69503038540668,"2019-05-10 16:20:22","Volkswagen начал приём заказов на электромобиль ID.3

Подробнее: https://drom.ru/s/Whe",1
5842,69503252122492,"2019-05-10 17:30:36","Блог Рено Каптур. Что лучше: чип-тюнинг с «механикой» или «автоматом»? 

Читайте новый пост на сайте: https://drom.ru/s/drX",1
5841,69503446961020,"2019-05-10 18:40:22","Авторадиопутешествие на Горный Алтай из Кыштыма Челябинской области

Читайте новые заметки о путешествии: https://drom.ru/s/zPp",1
5840,69506961066876,"2019-05-11 18:33:20","Microsoft научит автомобили BMW разговаривать

Подробнее: https://drom.ru/s/aBi",1
5839,69507140766588,"2019-05-11 19:39:20","Самые продаваемые дизельные кроссоверы России: опубликован список

Смотрите по ссылке: https://drom.ru/s/V3q",1
5838,69507413986172,"2019-05-11 21:22:09","Исследование: насколько действительно экологичны электромобили?

Читать: https://drom.ru/s/ah5",1
5837,69510924356476,"2019-05-12 20:07:31","Nissan President 1978 года: сток против не стока.

Читайте новый отзыв от автовладельца: https://drom.ru/s/2j8",1
5836,69511113624444,"2019-05-12 21:10:20","Поездка в Финляндию на электромобиле Ниссан Лиф

Читайте новые заметки о путешествии: https://drom.ru/s/MbJ",1
5835,69513802042236,"2019-05-13 15:52:03","Анархист. Тестируем самодельную «Ламбо» родом из СССР

Читайте на сайте: https://drom.ru/s/PwE",1
5834,69513977875324,"2019-05-13 17:02:26","Узаконить тюнинг можно будет через портал госуслуг

Подробнее: https://drom.ru/s/zZ2",1
5833,69514113731452,"2019-05-13 18:02:08","В Японии начались тесты нового «поезда-пули». Он разгоняется до 360 км/ч

Подробнее: https://drom.ru/s/J3c",1
5832,69514291989372,"2019-05-13 19:11:50","В Белоруссии разработали новый сверхтяжелый тягач (гражданский)

Подробнее: https://drom.ru/s/y4R",1
5831,69514456288124,"2019-05-13 20:10:20","Geely Atlas 2018 года: европеец с китайским акцентом.

Читайте новый отзыв от автовладельца: https://drom.ru/s/GAl",1
5830,69515015768956,"2019-05-13 23:27:41","Суд признал «обочечника» виновным в ДТП со встречным автомобилем

Подробнее: https://drom.ru/s/OO4",1
5829,69516841798524,"2019-05-14 12:45:59","Прокуратура займется проверкой частных комплексов фотофиксации

Подробнее: https://drom.ru/s/cvN",1
5828,69516952882044,"2019-05-14 13:45:21","Mazda объявила о разработке рядных 6-цилиндровых моторов. Марка стремится в премиум

Подробнее: https://drom.ru/s/OAO",1
5827,69517089459068,"2019-05-14 14:45:20","Авторынок в апреле: продолжение «чехарды» (снова минус)

Подробнее: https://drom.ru/s/36W",1
5826,69517274336124,"2019-05-14 15:45:20","#объявадня 
Mazda RX-7, 1995 год
1 200 000 ₽ 
⠀ 
Всю информацию можете найти на сайте — https://drom.ru/s/JVt",1
5825,69517451545468,"2019-05-14 16:45:21","Citroen празднует 100-летие футуристическим электрокаром с ёмкой батареей

Подробнее о новинке: https://drom.ru/s/fzG",1
5824,69517663751036,"2019-05-14 18:02:38","Volkswagen работает над новым кроссовером на базе хэтчбека Polo

Подробнее: https://drom.ru/s/B2u",1
5823,69517821561724,"2019-05-14 19:02:08","Заправился некачественным топливом: как понять и что делать?

Читайте на сайте: https://drom.ru/s/pex",1
5822,69520547859324,"2019-05-15 13:05:39","Данные с датчиков ЭРА-ГЛОНАСС предложили собирать и хранить

Подробнее: https://drom.ru/s/kw2",1
5821,69520730704764,"2019-05-15 14:14:09","Toyota подала в правительство РФ заявку на подписание специнвестконтракта

Подробнее: https://drom.ru/s/IOT",1
5820,69520887794556,"2019-05-15 15:02:47","Минфин разрабатывает законопроект по отмене двух коэффициентов ОСАГО

Подробнее: https://drom.ru/s/afe",1
5819,69521086827388,"2019-05-15 16:03:52","Таможня зафиксировала спад импорта и шквальный рост экспорта автомобилей

Подробнее: https://drom.ru/s/5I9",1
5818,69521279372156,"2019-05-15 17:03:33","Какие виды наземных парковок существуют в Японии?

Смотрите новое видео на канале Drom Fun: https://drom.ru/s/ssK",1
5817,69521456253820,"2019-05-15 18:02:13","#объявадня 
BMW 6-Series, 2003 год
1 500 000 ₽ 
⠀ 
Всю информацию можете найти на сайте — https://drom.ru/s/mzO",1
5816,69521658825596,"2019-05-15 19:02:55","Дума в первом чтении одобрила увеличение срока для пьяных виновников ДТП до 15 лет

Подробнее: https://drom.ru/s/5Dj",1
5815,69521845078908,"2019-05-15 20:01:53","«Спорт» за миллион: Vesta Sport против турбо-Рапида и Toyota GT86 (б/у)

Читайте на сайте: https://drom.ru/s/WD1",1
5814,69524496993148,"2019-05-16 13:09:57","Ввоз правого руля опять подорожает за счёт кратного роста стоимости СБКТС

Подробнее: https://drom.ru/s/KGq",1
5813,69524696091516,"2019-05-16 14:29:18","Первый Haval русской сборки: объявлены комплектации

Подробнее: https://drom.ru/s/f9E",1
5812,69524867271548,"2019-05-16 15:32:18","В Литве задержали автовоз из России, который «под прикрытием» новых авто вез вредную контрабанду (ВИДЕО)

Смотреть: https://drom.ru/s/Kp9",1
5811,69525038254972,"2019-05-16 16:30:47","Новые украинские полицейские разбили больше половины патрульных Приусов

Подробнее: https://drom.ru/s/rpc",1
5810,69525411810172,"2019-05-16 18:31:45","На «АвтоВАЗе» зафиксировали масштабное хищение запчастей

Подробнее: https://drom.ru/s/Scd",1
5809,69525939243900,"2019-05-16 21:42:25","Вся правда о каршеринге — новое видео на Дром Фан

Смотреть: https://drom.ru/s/QAI",1
5808,69526111144828,"2019-05-16 22:44:26","В гостях у «дяди Васи». Какой ремонт приносит больше денег?

Читайте на сайте: https://drom.ru/s/yvM",1
5807,69528213867388,"2019-05-17 13:18:00","Интерьер Volkswagen Golf раскрыт: больше никаких рендеров

Фото с подробностями: https://drom.ru/s/5lI",1
5806,69528423189372,"2019-05-17 14:34:08","Готовящийся к запуску российский завод Haval «благословил» губернатор Тульской области

Подробнее: https://drom.ru/s/HSq",1
5805,69528553737084,"2019-05-17 15:19:58","Слишком быстрый: Ford ограничил скорость 280-сильному универсалу Focus ST нового поколения

Подробнее: https://drom.ru/s/g4J",1
5804,69528885480316,"2019-05-17 17:04:34","Toyota озвучила статистику продаж автомобилей с «механикой». Цифры удивляют

Смотрите сами: https://drom.ru/s/bPR",1
5803,69529035557756,"2019-05-17 17:54:48","Suzuki Jimny двух поколений (1981–2018 гг.). Маленький, да удаленький?

Читайте на сайте: https://drom.ru/s/kHT",1
5802,69529220369276,"2019-05-17 19:03:10","Один из крупнейших страховщиков ОСАГО лишился лицензии

Подробнее: https://drom.ru/s/dsO",1
5801,69536568527740,"2019-05-19 18:13:25","В США полиция до сих пор использует Ford Mustang 1993 года

Подробнее: https://drom.ru/s/1CP",1
5800,69536760155004,"2019-05-19 19:02:40","Родстер «Крым»: жив и получит новый дизайн

Подробнее: https://drom.ru/s/iDA",1
5799,69536934087548,"2019-05-19 20:01:29","Россияне выбрали 23 автомобиля 2019 года

Подробнее: https://drom.ru/s/IAz",1
5798,69537413352316,"2019-05-19 22:29:53","Новые Skoda Superb и Octavia Combi лишились камуфляжа

Больше фото: https://drom.ru/s/ZkL",1
5797,69541000989564,"2019-05-20 21:49:49","Крутой папаша среди кроссоверов. Первый тест-драйв Kia Telluride

Читайте на сайте: https://drom.ru/s/ehI",1
5796,69548748917628,"2019-05-22 20:43:19","Новая Toyota Supra получила «правильный» тюнинг от TRD. Цена, правда, кусается

Все фото: https://drom.ru/s/aMS",1
5795,69548893752188,"2019-05-22 21:30:33","Топливный союз бьёт тревогу: оптовые цены на бензин стремительно растут

Подробнее: https://drom.ru/s/bRP",1
5794,69548991990652,"2019-05-22 22:02:30","КАМАЗ сертифицировал грузовик нового поколения — с кабиной от Актроса

Подробнее: https://drom.ru/s/UB7",1
5793,69549078825852,"2019-05-22 22:30:34","ГИБДД начнёт выявлять автомобили-двойники

Подробнее: https://drom.ru/s/TmO",1
5792,69551349255036,"2019-05-23 14:01:09","Land Cruiser Prado потерял лидерство на авторынке Дальнего Востока

Подробнее: https://drom.ru/s/3xE",1
5791,69551526595452,"2019-05-23 15:03:43","Toyota возродила модель Granvia

Подробнее: https://drom.ru/s/OJe",1
5790,69551690566524,"2019-05-23 16:04:39","В России начались продажи Zotye T600 с заводским ГБО

Подробнее: https://drom.ru/s/Fto",1
5789,69555140840316,"2019-05-24 13:40:22","Mercedes-Benz SL 500 «Волкодав»: зверь в ретрошкуре

Больше фото и история этого авто: https://drom.ru/s/FAn",1
5788,69555401018236,"2019-05-24 15:09:30","В Беларуси начались продажи конкурентов ГАЗели от МАЗа

Подробнее: https://drom.ru/s/i55",1
5787,69555606342524,"2019-05-24 16:10:20","Официально: автомобили Ravon будут собирать в России

Подробнее: https://drom.ru/s/TxW",1
5786,69555765660540,"2019-05-24 17:10:20","Тахографы задействуют в предрейсовом контроле

Подробнее: https://drom.ru/s/5ZZ",1
5785,69555935071100,"2019-05-24 18:10:21","В России объявлен массовый отзыв Ford Explorer — очень опасный дефект подвески

Подробнее: https://drom.ru/s/2mb",1
5784,69559915072380,"2019-05-25 19:46:19","«Народный арт-перформанс» — житель Хабаровска в знак протеста против длительного отключения воды в его доме решил устроить заплыв в строительном котловане, который раскинулся посреди дороги.",1
5783,69560009051004,"2019-05-25 20:15:21","Ravon на «Дервейсе»: мы узнали модели!

Подробнее: https://drom.ru/s/UxC",1
5782,69560190192508,"2019-05-25 21:15:22","ГИБДД научится автоматически выявлять «лишенцев» на дорогах

Подробнее: https://drom.ru/s/UJX",1
5781,69564051049340,"2019-05-26 21:33:57","Вдохновляющий пример помощи случайных свидетелей ДТП. В Чеховском районе Московской области мотоциклист врезался в легковушку и попал под её колеса. Инцидент произошёл 21 мая неподалёку от деревни Крюково, когда девушка, сидевшая за рулём автомобиля Kia, выехала со второстепенной дороги перед несущимся мотоциклом. Произошло столкновение, и 25-летний водитель мотоцикла попал под колёса автомобиля, продолжавшего двигаться. Свидетель происшествия, идущий с маленьким сыном на плечах, мгновенно сориентировался, опустил ребенка на землю, подбежал к машине и остановил её. Затем мужчина криками подозвал к себе прохожих, и через считаные секунды они совместными усилиями подняли машину и спасли мотоциклиста. Его отправили в больницу.",1
5780,69566729636732,"2019-05-27 14:56:33","МВД хочет забирать авто у пьяных. Что?!

Разбираемся в новой инициативе: https://drom.ru/s/Iey",1
5779,69566973496188,"2019-05-27 16:13:23","Автомобили Hyundai, Kia и Genesis станут не похожими друг на друга

Подробнее: https://drom.ru/s/xwY",1
5778,69567152933756,"2019-05-27 17:10:05","«АвтоВАЗ» отзывает XRAY Cross из-за опасного дефекта рулевого управления

Подробнее: https://drom.ru/s/sDr",1
5777,69567735024508,"2019-05-27 20:40:18","#объявадня

https://drom.ru/s/jcM

Чудесное транспортное средство продается в Увельском районе Челябинской области и на Drom. Зеленый броневик на шасси ГАЗ-67! Повторить выступление Ильича? Повторить подвиг Химайера? Участвовать в страйкбольных маневрах? Поразить жену до глубины души? Потратить миллион рублей самым оригинальным способом? Все это — реплика бронемашины БА-64б.
А вы посмотрите на этот шанцевый инструмент, заботливо выкрашенный в цвет кузова!",1
5776,69568132238204,"2019-05-27 23:04:42","Красная машина домчалась до полуфинала! Сборная РФ по хоккею завоевала бронзу на ЧМ-2019, второе место — у канадцев, первое — у финнов.
У нас один вопрос: о чем вы думаете, когда слышите фразу «Красная машина»?",1
5775,69568355257212,"2019-05-28 00:14:50","«АвтоВАЗ» отзывает XRAY Cross из-за опасного дефекта рулевого управления. Завод уже разослал предписания своим дилерам. На автомобилях будут бесплатно менять промежуточный вал.

В предписании №23-19 от 24.05.19 г. «Об устранении несоответствия ЭУРУ» говорится: Срочно отозвать из эксплуатации автомобиль из списка и доставить его эвакуатором на территорию дилерского центра. При необходимости воспользоваться программой «Лада помощь на дороге». На автомобиле необходимо провести работы по замене вала промежуточного. Информация о доставке вала промежуточного и оформлению АГО будет сообщена дополнительно».

«Пожарная» риторика письма недвусмысленно указывает на серьёзные последствия дефекта — машина попросту может внезапно стать неуправляемой.",1
5774,69568727436156,"2019-05-28 02:01:05","Чтобы выделиться на дороге, не обязательно покупать красный спорткар ?",1
5773,69569195035516,"2019-05-28 04:01:21","MG Metro 6R4 — это полный привод, среднемоторная компоновка и до 700 лошадиных сил! Если бы «Группу Б» не запретили в 1987-м, он бы и сегодня мог надрать зад немцам и итальянцам.",1
5772,69571044920188,"2019-05-28 18:06:34","#объявадня

https://drom.ru/s/1KJ

Mustang 1968 в идеальном состоянии подходит для ежедневной езды. Про машину можно не говорить — многие из нас мечтают о «Мустанге» ? В этом объявлении интереснее всего комментарии: «Предлагаю обмен Вашего авто на щебень фракции 0-20 в количестве 300 тысяч тонн». Обязательно почитайте — там еще много веселого ?",1
5771,69571597257596,"2019-05-28 21:15:17","Нам кажется, или в последнее время таксисты совсем страх потеряли?",1
5770,69572083010428,"2019-05-29 00:11:27","Пусть тот, кому кажется, что Tiguan будет плохо выглядеть с антикрылом, первый бросит в нас камень! Встреча GTI-фанов на Вёртер-Зе продолжает радовать нас сочными фотографиями.
«Тигуаны» на «Дроме»: https://drom.ru/s/WSo",1
5769,69574590286716,"2019-05-29 17:31:44","В сети появились фотографии Kia Xceed, кроссоверной версии семейства Ceed.

По фотографиям видно, что у кроссовера по сравнению с хэтчбеком другие передний бампер, капот, решётка радиатора, головная оптика и противотуманные фары, появились рейлинги на крыше, а вот зеркала, судя по всему, у кроссовера и хэтчбека идентичные.

Также видно, что у Xceed другая подоконная линия, разнятся и стойки крыши, задняя дверь, фонари, стёкла, присутствует накладка под бампером в форме псевдодиффузора, в которую вмонтированы патрубки выхлопной системы.

Технические характеристики Xceed пока держатся в секрете, но, скорее всего, гамма двигателей вряд ли будет отличаться от остальных модификаций Ceed.",1
5768,69574948178812,"2019-05-29 19:26:16","Какой техники в армии ?? больше всего: танков, самолетов, катеров, БТР? Нет! Самая распространенная в войсках техника — автомобили. 
Кто служил водителем — шаг вперед!

Сегодня — День военного автомобилиста. Поздравляем всех причастных!",1
5767,69575110970236,"2019-05-29 20:20:29","#объявадня

https://drom.ru/s/g8Z",1
5766,69575562120060,"2019-05-29 23:01:07","А если нет разницы, то зачем платить больше? ?",1
5765,69575913327484,"2019-05-30 01:05:04","Что интересного произошло в автомобильном мире сегодня, 29 мая?
? Вслед за обычной 1-Series показали и BMW X1. Ноздри стали еще больше: https://drom.ru/s/KUs
? Подъехали шпионские фотки новой «Октавии». Симпатично: https://drom.ru/s/hxY
? Гаишники хотят изменить штрафы. Не подумайте, что речь про снижение: https://drom.ru/s/yoL
? И еще одна интересная новость: сразу много компаний жалуются в ФСБ на суды Краснодара. Жара: https://drom.ru/s/vAc",1
5764,69578141485948,"2019-05-30 16:30:31","1 июля 2019 должен был вступить в действие ГОСТ 33670-2015, регламентирующий методы экспертизы и сертификационных испытаний так называемых единичных транспортных средств. То есть, тех, что ввозятся в Россию и другие страны Евразийского экономического союза (ЕАЭС) частным образом. Прежде всего это относится к автомобилям с правым расположением руля.

По нашей информации, полученной от источника в Минпромторге, срок введения новых правил сертификации «единичных» автомобилей переносится как минимум на год, в значительной степени из-за неготовности соответствующей инфраструктуры на Дальнем Востоке РФ.

Подробнее об изменениях — https://drom.ru/s/xMH",1
5763,69578315287420,"2019-05-30 17:30:21","Hyundai Tucson 2018 года: впечатления после года владения, чего не хватает в динамике и почему этот автомобиль не подойдёт крупным людям.

Читайте новый отзыв от автовладельца: https://drom.ru/s/By1",1
5762,69578463791996,"2019-05-30 18:23:24","#объявадня

https://drom.ru/s/sRF",1
5761,69579008920444,"2019-05-30 21:34:29","На автомобилях JLR будет самовключающийся подогрев руля. Теперь у владельцев «Ягуаров» и «Рейнжей» будет подгорать сразу в нескольких местах ?
Подробнее: https://drom.ru/s/pyT",1
5760,69579386538876,"2019-05-30 23:33:16","Друзья, мы тут нашли красивую фотографию, но никак не можем узнать автомобиль. Что это: Honda Legend или Peugeot 607? Ммм… Chevrolet Malibu? В общем, ваши варианты в комментарии! Не забываем правильно называть не только марку, но и модель и номер кузова!",1
